Date,HomeTeam,AwayTeam,FTHG,FTAG,HA_Scored,Total_Goals,Note
15/12/13,Cambuur,Ajax,1,2,1,3,0.16184630977578499
15/12/13,Feyenoord,Groningen,1,0,0,1,0.45325468680283587
15/12/13,Heracles,AZ Alkmaar,2,0,0,2,0.3937624698789737
15/12/13,Utrecht,PSV Eindhoven,1,5,1,6,0.4006959112900158
15/12/13,Vitesse,NAC Breda,3,2,1,5,0.35596545828586545
20/12/13,Waalwijk,Twente,1,1,1,2,0.5093701458993882
21/12/13,AZ Alkmaar,Heerenveen,1,5,1,6,0.5266036274270877
21/12/13,Feyenoord,Zwolle,3,0,0,3,0.362115153241219
21/12/13,Heracles,Vitesse,2,2,1,4,0.3314854623839699
21/12/13,NAC Breda,Cambuur,1,0,0,1,0.3593524750182503
22/12/13,Go Ahead Eagles,Utrecht,2,1,1,3,0.44531427684159103
22/12/13,Groningen,Nijmegen,5,2,1,7,0.4461330727024084
22/12/13,PSV Eindhoven,Den Haag,2,0,0,2,0.456410110461866
22/12/13,Roda,Ajax,1,2,1,3,0.45841992225605943
17/01/14,Twente,Heracles,3,1,1,4,0.5686686798461649
18/01/14,AZ Alkmaar,NAC Breda,3,0,0,3,0.39435536699594764
18/01/14,Heerenveen,Roda,2,2,1,4,0.7367821679084641
18/01/14,Waalwijk,Groningen,1,1,1,2,0.3993218455391781
18/01/14,Zwolle,Vitesse,1,2,1,3,0.46226186650452106
19/01/14,Ajax,PSV Eindhoven,1,0,0,1,0.3198582830808777
19/01/14,Cambuur,Go Ahead Eagles,2,0,0,2,0.40382887311824217
19/01/14,Nijmegen,Den Haag,3,1,1,4,0.41006916665664717
19/01/14,Utrecht,Feyenoord,2,5,1,7,0.2735813887627021
24/01/14,Heracles,Waalwijk,2,1,1,3,0.45228085579714256
25/01/14,Den Haag,Feyenoord,3,2,1,5,0.38718895945799336
25/01/14,NAC Breda,Zwolle,1,2,1,3,0.29033436436437177
25/01/14,PSV Eindhoven,AZ Alkmaar,1,0,0,1,0.3493402722964723
25/01/14,Roda,Utrecht,1,0,0,1,0.6305652459519445
26/01/14,Cambuur,Heerenveen,3,1,1,4,0.453303325364794
26/01/14,Go Ahead Eagles,Ajax,0,1,0,1,0.36549383438138633
26/01/14,Vitesse,Nijmegen,1,1,1,2,0.528672256829233
31/01/14,Feyenoord,Vitesse,1,1,1,2,0.44294395681698134
01/02/14,AZ Alkmaar,Groningen,2,0,0,2,0.37507512196470366
01/02/14,Heerenveen,Den Haag,3,0,0,3,0.5903908855472746
01/02/14,Heracles,NAC Breda,1,2,1,3,0.36243100365725706
01/02/14,Zwolle,Roda,3,1,1,4,0.5997871671014754
02/02/14,Nijmegen,Go Ahead Eagles,1,1,1,2,0.5083372013271841
02/02/14,Twente,Cambuur,3,1,1,4,0.4351592830722972
02/02/14,Utrecht,Ajax,1,1,1,2,0.2524726440461976
02/02/14,Waalwijk,PSV Eindhoven,2,0,0,2,0.5087646298626752
04/02/14,Den Haag,Heracles,0,3,0,3,0.5240350998039136
04/02/14,Roda,Feyenoord,1,2,1,3,0.5102944445172979
04/02/14,Vitesse,AZ Alkmaar,0,2,0,2,0.35641977832561106
05/02/14,Cambuur,PSV Eindhoven,1,2,1,3,0.3109096456842939
05/02/14,Go Ahead Eagles,Waalwijk,2,2,1,4,0.5388468320703559
05/02/14,Heerenveen,Twente,0,2,0,2,0.6463958086571036
05/02/14,Nijmegen,NAC Breda,1,1,1,2,0.52307965765419
06/02/14,Ajax,Groningen,2,1,1,3,0.10528144667176847
06/02/14,Utrecht,Zwolle,1,2,1,3,0.390217374101796
07/02/14,Vitesse,Den Haag,0,0,0,0,0.3210356964925928
08/02/14,Feyenoord,Nijmegen,5,1,1,6,0.5283848239212339
08/02/14,Go Ahead Eagles,AZ Alkmaar,2,1,1,3,0.26713894582703523
08/02/14,NAC Breda,Roda,2,0,0,2,0.5620780176973849
08/02/14,PSV Eindhoven,Twente,3,2,1,5,0.3745711997179887
09/02/14,Groningen,Heerenveen,1,3,1,4,0.5180444449831141
09/02/14,Heracles,Cambuur,1,1,1,2,0.4030794267360252
09/02/14,Waalwijk,Utrecht,5,2,1,7,0.4291440628074046
09/02/14,Zwolle,Ajax,1,1,1,2,0.49891755612924754
12/02/14,Groningen,Twente,1,1,1,2,0.5176572230315172
14/02/14,PSV Eindhoven,Heracles,2,1,1,3,0.3990880556794096
15/02/14,AZ Alkmaar,Utrecht,1,1,1,2,0.350268025514609
15/02/14,Roda,Den Haag,0,1,0,1,0.2791078574246484
15/02/14,Twente,Vitesse,2,0,0,2,0.6007295796209178
15/02/14,Waalwijk,Nijmegen,1,3,1,4,0.5557572105129375
16/02/14,Ajax,Heerenveen,3,0,0,3,0.347008329132618
16/02/14,Cambuur,Zwolle,3,1,1,4,0.4892865992359483
16/02/14,Groningen,Go Ahead Eagles,1,0,0,1,0.48551373315230695
16/02/14,NAC Breda,Feyenoord,1,1,1,2,0.46360254511568116
21/02/14,Den Haag,Go Ahead Eagles,3,2,1,5,0.27535384498348325
22/02/14,Cambuur,Roda,1,0,0,1,0.49539530222624056
22/02/14,Heerenveen,NAC Breda,0,0,0,0,0.38362419864901565
22/02/14,Nijmegen,PSV Eindhoven,0,2,0,2,0.5686950884811401
22/02/14,Zwolle,Heracles,1,1,1,2,0.6020244497493136
23/02/14,Ajax,AZ Alkmaar,4,0,0,4,0.13810322600036737
23/02/14,Twente,Feyenoord,2,2,1,4,0.5629587657496815
23/02/14,Utrecht,Groningen,1,0,0,1,0.4593676598350652
23/02/14,Vitesse,Waalwijk,3,1,1,4,0.46072598872240794
28/02/14,Heracles,Heerenveen,1,2,1,3,0.5046439365177842
01/03/14,Den Haag,NAC Breda,1,1,1,2,0.31620845915339446
01/03/14,Go Ahead Eagles,PSV Eindhoven,2,3,1,5,0.37882349169093
01/03/14,Vitesse,Roda,3,0,0,3,0.283513186730887
01/03/14,Zwolle,Nijmegen,3,3,1,6,0.6855430800984356
02/03/14,AZ Alkmaar,Waalwijk,4,0,0,4,0.4943948022550724
02/03/14,Feyenoord,Ajax,1,2,1,3,0.4286894301467763
02/03/14,Groningen,Cambuur,1,1,1,2,0.4036018726404996
02/03/14,Utrecht,Twente,1,1,1,2,0.4544687915706378
08/03/14,AZ Alkmaar,Heracles,4,0,0,4,0.3720819184886614
08/03/14,Heerenveen,Zwolle,3,0,0,3,0.4197795892721442
08/03/14,NAC Breda,Vitesse,1,2,1,3,0.3181657805765912
08/03/14,PSV Eindhoven,Utrecht,1,0,0,1,0.41363746542255253
08/03/14,Roda,Nijmegen,3,1,1,4,0.4820598320927254
09/03/14,Ajax,Cambuur,1,1,1,2,0.26138840214018844
09/03/14,Go Ahead Eagles,Twente,1,0,0,1,0.5313628987990566
09/03/14,Groningen,Feyenoord,0,2,0,2,0.5729801159839393
09/03/14,Waalwijk,Den Haag,1,1,1,2,0.30633671370278814
14/03/14,Cambuur,Waalwijk,3,2,1,5,0.5323423449074771
15/03/14,Den Haag,Groningen,2,1,1,3,0.3141500388791191
15/03/14,Heracles,Roda,2,1,1,3,0.3858016743209042
15/03/14,Vitesse,PSV Eindhoven,1,2,1,3,0.24559434976779407
16/03/14,Feyenoord,Heerenveen,2,0,0,2,0.4741905145541577
16/03/14,NAC Breda,Ajax,0,0,0,0,0.44704247417200493
16/03/14,Nijmegen,Utrecht,2,2,1,4,0.4411404055687629
16/03/14,Twente,AZ Alkmaar,2,1,1,3,0.29030616035117457
16/03/14,Zwolle,Go Ahead Eagles,2,0,0,2,0.5185793941410427
22/03/14,Groningen,Vitesse,3,1,1,4,0.38041426239904397
22/03/14,Heerenveen,Nijmegen,2,2,1,4,0.3778992179899944
22/03/14,PSV Eindhoven,Roda,3,1,1,4,0.2660983103407377
23/03/14,AZ Alkmaar,Zwolle,2,1,1,3,0.25106406623005517
28/03/14,NAC Breda,Utrecht,2,2,1,4,0.3607485347824657
29/03/14,Nijmegen,Heracles,1,2,1,3,0.5266866844799287
29/03/14,PSV Eindhoven,Groningen,2,3,1,5,0.36562132347527543
29/03/14,Vitesse,Heerenveen,2,2,1,4,0.36182333457993043
30/03/14,Ajax,Twente,3,0,0,3,0.3188085290474183
30/03/14,Cambuur,AZ Alkmaar,0,0,0,0,0.3606822477072448
30/03/14,Den Haag,Zwolle,1,1,1,2,0.4830500958193661
30/03/14,Feyenoord,Go Ahead Eagles,5,0,0,5,0.3183434713256812
30/03/14,Roda,Waalwijk,0,1,0,1,0.49950564127147046
02/04/14,Go Ahead Eagles,NAC Breda,2,1,1,3,0.37115543252669114
02/04/14,Heracles,Feyenoord,1,2,1,3,0.5268599795563869
02/04/14,Twente,Den Haag,1,1,1,2,0.3584124663763095
02/04/14,Utrecht,Cambuur,1,0,0,1,0.4953307453941928
02/04/14,Waalwijk,Ajax,0,2,0,2,0.4279733191154156
04/04/14,Zwolle,Groningen,0,1,0,1,0.44803191505913004
05/04/14,Heerenveen,PSV Eindhoven,3,0,0,3,0.2954455358597729
05/04/14,Heracles,Go Ahead Eagles,1,2,1,3,0.38116993662926535
05/04/14,NAC Breda,Twente,0,2,0,2,0.3522770806997791
05/04/14,Nijmegen,Cambuur,1,1,1,2,0.5107958978494269
06/04/14,Den Haag,Utrecht,4,1,1,5,0.5272772119306892
06/04/14,Feyenoord,Waalwijk,2,0,0,2,0.3161628113241062
06/04/14,Roda,AZ Alkmaar,2,2,1,4,0.24394564807819122
06/04/14,Vitesse,Ajax,1,1,1,2,0.3379183076009705
11/04/14,Groningen,NAC Breda,2,1,1,3,0.38061754848132245
12/04/14,Cambuur,Vitesse,4,3,1,7,0.44859235364589795
12/04/14,Go Ahead Eagles,Heerenveen,0,2,0,2,0.39136232122545467
12/04/14,Twente,Roda,3,0,0,3,0.4250880464797854
13/04/14,Ajax,Den Haag,3,2,1,5,0.1999857809744789
13/04/14,AZ Alkmaar,Nijmegen,1,1,1,2,0.5150963161448361
13/04/14,PSV Eindhoven,Feyenoord,0,2,0,2,0.4275299580792591
13/04/14,Utrecht,Heracles,2,1,1,3,0.4633585436871696
13/04/14,Waalwijk,Zwolle,1,1,1,2,0.3810887442547013
27/04/14,Den Haag,AZ Alkmaar,2,1,1,3,0.4768260968865434
27/04/14,Feyenoord,Cambuur,5,1,1,6,0.2901254406630442
27/04/14,Heerenveen,Utrecht,4,1,1,5,0.3128227016730427
27/04/14,Heracles,Ajax,1,1,1,2,0.5068512356559205
27/04/14,NAC Breda,Waalwijk,1,1,1,2,0.27999375546727434
27/04/14,Nijmegen,Twente,2,5,1,7,0.3899451200701688
27/04/14,Roda,Groningen,1,2,1,3,0.31714811608038085
27/04/14,Vitesse,Go Ahead Eagles,2,2,1,4,0.3669714318362221
27/04/14,Zwolle,PSV Eindhoven,1,2,1,3,0.33615310716844254
03/05/14,Ajax,Nijmegen,2,2,1,4,0.5146866962325132
03/05/14,AZ Alkmaar,Feyenoord,1,1,1,2,0.30452713286041666
03/05/14,Cambuur,Den Haag,1,2,1,3,0.4537770431343957
03/05/14,Go Ahead Eagles,Roda,0,1,0,1,0.3117484195252021
03/05/14,Groningen,Heracles,3,1,1,4,0.5099201634909263
03/05/14,PSV Eindhoven,NAC Breda,2,0,0,2,0.4106471685547092
03/05/14,Twente,Zwolle,2,2,1,4,0.44990239069529
03/05/14,Utrecht,Vitesse,2,1,1,3,0.4948697094169748
03/05/14,Waalwijk,Heerenveen,0,3,0,3,0.3460289064530752
08/08/14,Zwolle,Utrecht,2,0,0,2,0.5642410235578984
09/08/14,Cambuur,Twente,1,1,1,2,0.394833072708365
09/08/14,Heerenveen,Dordrecht,1,2,1,3,0.08105681854453653
09/08/14,Heracles,AZ Alkmaar,0,3,0,3,0.6115690912904386
09/08/14,NAC Breda,Excelsior,1,1,1,2,0.14344639017742378
10/08/14,Ajax,Vitesse,4,1,1,5,0.5302073067081212
10/08/14,Den Haag,Feyenoord,0,1,0,1,0.5030351725195225
10/08/14,Go Ahead Eagles,Groningen,2,3,1,5,0.3241029649568683
10/08/14,Willem II,PSV Eindhoven,1,3,1,4,0.38703842204304684
15/08/14,Feyenoord,Heerenveen,1,1,1,2,0.21710996695114762
16/08/14,Dordrecht,Zwolle,1,2,1,3,0.3126383847370239
16/08/14,PSV Eindhoven,NAC Breda,6,1,1,7,0.377249273956173
16/08/14,Twente,Den Haag,2,2,1,4,0.4855406019124993
16/08/14,Vitesse,Cambuur,2,2,1,4,0.5956891460133487
17/08/14,AZ Alkmaar,Ajax,1,3,1,4,0.38859528693974177
17/08/14,Excelsior,Go Ahead Eagles,3,2,1,5,0.16748034166652442
17/08/14,Groningen,Heracles,3,1,1,4,0.5371849404991035
17/08/14,Utrecht,Willem II,2,1,1,3,0.3714593062332615
22/08/14,Heracles,Cambuur,0,1,0,1,0.5672996902428552
23/08/14,Go Ahead Eagles,Dordrecht,0,0,0,0,0.280694796226377
23/08/14,Heerenveen,Excelsior,2,0,0,2,0.25614562329046625
23/08/14,Willem II,AZ Alkmaar,3,0,0,3,0.37528254243837145
24/08/14,Ajax,PSV Eindhoven,1,3,1,4,0.4643016082107253
24/08/14,Den Haag,Groningen,3,0,0,3,0.5503311582844915
24/08/14,Feyenoord,Utrecht,1,2,1,3,0.4056920612278191
24/08/14,NAC Breda,Twente,1,1,1,2,0.4368230864683492
24/08/14,Zwolle,Vitesse,2,1,1,3,0.5057072253331831
29/08/14,Go Ahead Eagles,Willem II,1,0,0,1,0.29548317916468225
30/08/14,Cambuur,Den Haag,3,2,1,5,0.5160902778959461
30/08/14,Dordrecht,AZ Alkmaar,1,3,1,4,0.19259138006184295
30/08/14,Excelsior,Heracles,3,1,1,4,0.36750267427894595
30/08/14,Heerenveen,Utrecht,3,1,1,4,0.3804667170793129
31/08/14,Groningen,Ajax,2,0,0,2,0.5585560122208192
31/08/14,NAC Breda,Zwolle,3,1,1,4,0.5285738192311452
31/08/14,PSV Eindhoven,Vitesse,2,0,0,2,0.5443386312141135
31/08/14,Twente,Feyenoord,0,0,0,0,0.4265689071213654
13/09/14,Ajax,Heracles,2,1,1,3,0.5719703934408272
13/09/14,AZ Alkmaar,Heerenveen,0,1,0,1,0.4028594565690445
13/09/14,Feyenoord,Willem II,1,2,1,3,0.2961255783554771
13/09/14,Twente,Go Ahead Eagles,2,1,1,3,0.3958809504966395
13/09/14,Zwolle,PSV Eindhoven,3,1,1,4,0.42618317177816956
14/09/14,Cambuur,Groningen,3,0,0,3,0.44838751517471087
14/09/14,Dordrecht,NAC Breda,0,1,0,1,0.415882291126456
14/09/14,Utrecht,Den Haag,0,0,0,0,0.5328321283218134
14/09/14,Vitesse,Excelsior,3,1,1,4,0.4081213612952927
19/09/14,Willem II,NAC Breda,2,1,1,3,0.32676952763116607
20/09/14,Den Haag,Go Ahead Eagles,1,1,1,2,0.43031728185132856
20/09/14,Excelsior,Dordrecht,1,1,1,2,0.22674428159558888
20/09/14,Vitesse,Heerenveen,1,1,1,2,0.4328024814514979
21/09/14,AZ Alkmaar,Zwolle,1,0,0,1,0.5194383398588307
21/09/14,Feyenoord,Ajax,0,1,0,1,0.44206735991729745
21/09/14,Heracles,Twente,1,4,1,5,0.4320320724199781
21/09/14,PSV Eindhoven,Cambuur,4,0,0,4,0.3281603825372251
21/09/14,Utrecht,Groningen,1,0,0,1,0.3288526267270613
27/09/14,Den Haag,AZ Alkmaar,2,3,1,5,0.2769828420885353
27/09/14,Dordrecht,Vitesse,2,6,1,8,0.4178371478238403
27/09/14,Go Ahead Eagles,Feyenoord,0,4,0,4,0.18275923279220224
27/09/14,NAC Breda,Ajax,2,5,1,7,0.3960121311012593
27/09/14,Zwolle,Heracles,4,2,1,6,0.5512250496836486
28/09/14,Excelsior,Cambuur,1,1,1,2,0.3443636150466871
28/09/14,Groningen,Willem II,1,0,0,1,0.331116742718129
28/09/14,Heerenveen,PSV Eindhoven,1,0,0,1,0.4485254301217017
28/09/14,Twente,Utrecht,3,1,1,4,0.5009201212887786
03/10/14,Vitesse,Den Haag,6,1,1,7,0.581686362148619
04/10/14,Cambuur,Dordrecht,4,1,1,5,0.3555453243316483
04/10/14,Heracles,NAC Breda,6,1,1,7,0.467222172213243
04/10/14,Utrecht,Go Ahead Eagles,2,3,1,5,0.40782218395443254
04/10/14,Willem II,Heerenveen,2,1,1,3,0.2928443888533301
05/10/14,Ajax,Zwolle,0,0,0,0,0.5474705191471061
05/10/14,AZ Alkmaar,Twente,2,2,1,4,0.3795079420662837
05/10/14,Feyenoord,Groningen,4,0,0,4,0.18029332064475145
05/10/14,PSV Eindhoven,Excelsior,3,0,0,3,0.23048191010357985
18/10/14,Feyenoord,Heracles,2,1,1,3,0.5046976285686802
18/10/14,NAC Breda,Den Haag,1,1,1,2,0.5741896318498237
18/10/14,PSV Eindhoven,AZ Alkmaar,3,0,0,3,0.17936680110095074
18/10/14,Twente,Ajax,1,1,1,2,0.4313934829083711
18/10/14,Willem II,Vitesse,1,4,1,5,0.5387964226846461
19/10/14,Dordrecht,Utrecht,1,3,1,4,0.4486384706357625
19/10/14,Go Ahead Eagles,Zwolle,3,2,1,5,0.296652429066382
19/10/14,Groningen,Excelsior,1,1,1,2,0.231460872642635
19/10/14,Heerenveen,Cambuur,2,2,1,4,0.2899925345639408
24/10/14,Den Haag,Dordrecht,2,0,0,2,0.43662925694861715
25/10/14,Ajax,Go Ahead Eagles,3,1,1,4,0.49291402636645404
25/10/14,AZ Alkmaar,Groningen,2,2,1,4,0.1330589279775695
25/10/14,Heracles,Willem II,1,3,1,4,0.4154177150330622
25/10/14,Vitesse,NAC Breda,2,2,1,4,0.6460431109300478
26/10/14,Cambuur,Feyenoord,0,1,0,1,0.30703681572117536
26/10/14,Excelsior,Twente,2,1,1,3,0.5517233721231738
26/10/14,Utrecht,PSV Eindhoven,1,5,1,6,0.34704717467349455
26/10/14,Zwolle,Heerenveen,2,2,1,4,0.40460511381173636
01/11/14,Ajax,Dordrecht,4,0,0,4,0.40582670860802456
01/11/14,Feyenoord,Zwolle,2,0,0,2,0.3656637382425234
01/11/14,PSV Eindhoven,Den Haag,1,0,0,1,0.24801282561768803
01/11/14,Twente,Heerenveen,2,0,0,2,0.500416096252692
02/11/14,AZ Alkmaar,Excelsior,3,3,1,6,0.35915389778945156
02/11/14,Go Ahead Eagles,Heracles,1,3,1,4,0.5180310168684654
02/11/14,Groningen,NAC Breda,1,0,0,1,0.4449764412569471
02/11/14,Utrecht,Vitesse,3,1,1,4,0.5579683125683997
02/11/14,Willem II,Cambuur,1,1,1,2,0.44693965893043586
07/11/14,Excelsior,Utrecht,2,2,1,4,0.6262954822200705
08/11/14,Den Haag,Willem II,3,2,1,5,0.3569032317709788
08/11/14,Heerenveen,Go Ahead Eagles,2,2,1,4,0.49988445571767415
08/11/14,NAC Breda,AZ Alkmaar,0,1,0,1,0.4725965120724866
08/11/14,Zwolle,Groningen,2,0,0,2,0.32774232638909984
09/11/14,Cambuur,Ajax,2,4,1,6,0.3764111679181602
09/11/14,Dordrecht,Twente,0,4,0,4,0.5072930140148344
09/11/14,Heracles,PSV Eindhoven,1,2,1,3,0.4860451791373622
09/11/14,Vitesse,Feyenoord,0,0,0,0,0.3992963349019906
22/11/14,Ajax,Heerenveen,4,1,1,5,0.38042778577241065
22/11/14,AZ Alkmaar,Vitesse,1,0,0,1,0.5108873117215107
22/11/14,Feyenoord,Dordrecht,2,0,0,2,0.1588819962038183
22/11/14,Go Ahead Eagles,NAC Breda,2,0,0,2,0.4212686053134333
22/11/14,Willem II,Excelsior,1,1,1,2,0.5491885683569795
23/11/14,Groningen,PSV Eindhoven,1,1,1,2,0.3072445352600064
23/11/14,Heracles,Den Haag,3,1,1,4,0.5297827245290774
23/11/14,Utrecht,Cambuur,1,3,1,4,0.5263464387698118
23/11/14,Zwolle,Twente,1,2,1,3,0.4453966211277463
28/11/14,Dordrecht,Willem II,0,4,0,4,0.34972739557725446
29/11/14,Cambuur,AZ Alkmaar,0,2,0,2,0.3524258785298019
29/11/14,Heerenveen,Heracles,0,1,0,1,0.6261354897756174
29/11/14,NAC Breda,Utrecht,1,5,1,6,0.5876443775747028
29/11/14,Vitesse,Go Ahead Eagles,2,2,1,4,0.6057547965837651
30/11/14,Den Haag,Ajax,1,1,1,2,0.4492915775570235
30/11/14,Excelsior,Zwolle,0,5,0,5,0.45904933225189726
30/11/14,Twente,Groningen,1,2,1,3,0.267575413086308
06/12/14,Ajax,Willem II,5,0,0,5,0.39952215173215233
06/12/14,AZ Alkmaar,Go Ahead Eagles,2,0,0,2,0.4934188661785106
06/12/14,Cambuur,NAC Breda,0,1,0,1,0.3265519243949053
06/12/14,Dordrecht,PSV Eindhoven,1,3,1,4,0.325924872128201
06/12/14,Excelsior,Feyenoord,2,5,1,7,0.2104940111652485
07/12/14,Groningen,Heerenveen,1,1,1,2,0.3236109877497253
07/12/14,Utrecht,Heracles,2,4,1,6,0.6203413477534866
07/12/14,Vitesse,Twente,2,2,1,4,0.5191848710257975
07/12/14,Zwolle,Den Haag,3,1,1,4,0.44949606368706263
12/12/14,Heracles,Dordrecht,1,1,1,2,0.36603885512895445
13/12/14,Den Haag,Excelsior,2,2,1,4,0.4959787026233683
13/12/14,Go Ahead Eagles,Cambuur,1,2,1,3,0.39394676001551504
13/12/14,NAC Breda,Heerenveen,0,2,0,2,0.42960631824096696
13/12/14,Willem II,Zwolle,0,1,0,1,0.3573289517482403
14/12/14,Ajax,Utrecht,3,1,1,4,0.5544841567386307
14/12/14,Feyenoord,AZ Alkmaar,2,2,1,4,0.06886856695902263
14/12/14,Groningen,Vitesse,1,1,1,2,0.4295120935466376
14/12/14,PSV Eindhoven,Twente,2,0,0,2,0.30058775962703993
17/12/14,PSV Eindhoven,Feyenoord,4,3,1,7,0.0793849837437996
19/12/14,Heerenveen,Den Haag,0,0,0,0,0.41942554919971187
20/12/14,AZ Alkmaar,Utrecht,0,3,0,3,0.48664781638761834
20/12/14,Cambuur,Zwolle,2,1,1,3,0.18494293158764383
20/12/14,Dordrecht,Groningen,1,1,1,2,0.2667381985799637
20/12/14,PSV Eindhoven,Go Ahead Eagles,5,0,0,5,0.3432172186478562
21/12/14,Excelsior,Ajax,0,2,0,2,0.5451263829497739
21/12/14,NAC Breda,Feyenoord,0,1,0,1,0.23964047337564057
21/12/14,Twente,Willem II,3,2,1,5,0.35278159335663395
21/12/14,Vitesse,Heracles,3,0,0,3,0.6113869284306949
16/01/15,Ajax,Groningen,2,0,0,2,0.3527481221029343
17/01/15,AZ Alkmaar,Dordrecht,2,0,0,2,0.13505403090378984
17/01/15,Den Haag,Cambuur,2,2,1,4,0.5194173117957146
17/01/15,Vitesse,PSV Eindhoven,0,1,0,1,0.5010665460960733
17/01/15,Zwolle,NAC Breda,4,1,1,5,0.28047718063044796
18/01/15,Feyenoord,Twente,3,1,1,4,0.35168567977806114
18/01/15,Heracles,Excelsior,0,3,0,3,0.5503496019606514
18/01/15,Utrecht,Heerenveen,1,2,1,3,0.4407182997805382
18/01/15,Willem II,Go Ahead Eagles,1,0,0,1,0.3956961450866186
23/01/15,Twente,Heracles,2,0,0,2,0.4470368259338827
24/01/15,Cambuur,PSV Eindhoven,1,2,1,3,0.3779157026913377
24/01/15,Dordrecht,Excelsior,1,0,0,1,0.3480662168666979
24/01/15,Heerenveen,Vitesse,4,1,1,5,0.3284415486299433
24/01/15,Zwolle,AZ Alkmaar,1,1,1,2,0.30326453497399253
25/01/15,Ajax,Feyenoord,0,0,0,0,0.23886330148964788
25/01/15,Go Ahead Eagles,Den Haag,1,0,0,1,0.3551339641413105
25/01/15,Groningen,Utrecht,2,2,1,4,0.5124858456895431
25/01/15,NAC Breda,Willem II,0,0,0,0,0.226692897766516
30/01/15,Dordrecht,Heerenveen,0,0,0,0,0.332167935908485
31/01/15,Excelsior,NAC Breda,0,0,0,0,0.2303019499953418
31/01/15,Groningen,Go Ahead Eagles,2,0,0,2,0.3950191537053988
31/01/15,PSV Eindhoven,Willem II,2,1,1,3,0.11494233828185524
31/01/15,Twente,Cambuur,2,1,1,3,0.5159902569618822
01/02/15,AZ Alkmaar,Heracles,3,1,1,4,0.12805873822813138
01/02/15,Feyenoord,Den Haag,2,1,1,3,0.34055863621264326
01/02/15,Utrecht,Zwolle,0,2,0,2,0.43939098212851
01/02/15,Vitesse,Ajax,1,0,0,1,0.29831074223370524
03/02/15,Go Ahead Eagles,Excelsior,0,0,0,0,0.16298184015362244
03/02/15,NAC Breda,PSV Eindhoven,0,2,0,2,0.29629880593107266
04/02/15,Cambuur,Vitesse,0,2,0,2,0.4355983322221148
04/02/15,Den Haag,Twente,2,0,0,2,0.5451545955867685
04/02/15,Heerenveen,Feyenoord,3,1,1,4,0.25197826170264515
04/02/15,Willem II,Utrecht,1,0,0,1,0.43488921551818344
04/02/15,Zwolle,Dordrecht,4,0,0,4,0.3501505802635034
05/02/15,Ajax,AZ Alkmaar,0,1,0,1,0.18703815525395254
05/02/15,Heracles,Groningen,2,2,1,4,0.33253374757512877
07/02/15,Dordrecht,Den Haag,0,0,0,0,0.2406993082773111
07/02/15,Heerenveen,Zwolle,4,0,0,4,0.2235023193347985
07/02/15,NAC Breda,Vitesse,0,1,0,1,0.1689136480288811
07/02/15,PSV Eindhoven,Utrecht,3,1,1,4,0.2846556825397262
07/02/15,Twente,Excelsior,1,3,1,4,0.2771468356538753
08/02/15,Feyenoord,Cambuur,2,1,1,3,0.5721673067933359
08/02/15,Go Ahead Eagles,Ajax,1,2,1,3,0.11002291623273544
08/02/15,Groningen,AZ Alkmaar,2,4,1,6,0.33770207063459523
08/02/15,Willem II,Heracles,3,0,0,3,0.23994158856387135
13/02/15,AZ Alkmaar,PSV Eindhoven,2,4,1,6,0.31668081907686696
14/02/15,Den Haag,NAC Breda,3,2,1,5,0.2141831312118114
14/02/15,Excelsior,Groningen,1,1,1,2,0.30300249352574293
14/02/15,Heracles,Feyenoord,2,0,0,2,0.37301150094187474
14/02/15,Vitesse,Willem II,2,0,0,2,0.18406794073291038
15/02/15,Ajax,Twente,4,2,1,6,0.22655397884372616
15/02/15,Cambuur,Heerenveen,2,1,1,3,0.32123573363583047
15/02/15,Utrecht,Dordrecht,6,1,1,7,0.27198227035379685
15/02/15,Zwolle,Go Ahead Eagles,0,1,0,1,0.24097634854330216
20/02/15,NAC Breda,Cambuur,2,1,1,3,0.3580232051620407
21/02/15,Den Haag,Zwolle,3,2,1,5,0.22761679528686382
21/02/15,Go Ahead Eagles,AZ Alkmaar,0,2,0,2,0.27088392570689557
21/02/15,Heracles,Utrecht,1,1,1,2,0.35118459057408413
22/02/15,Feyenoord,Excelsior,3,2,1,5,0.3840273064688935
22/02/15,Heerenveen,Groningen,3,1,1,4,0.38850340136782585
22/02/15,PSV Eindhoven,Dordrecht,3,0,0,3,0.2413988510872779
22/02/15,Twente,Vitesse,1,2,1,3,0.3505808947853975
22/02/15,Willem II,Ajax,1,1,1,2,0.1874241702273479
27/02/15,Dordrecht,Go Ahead Eagles,2,1,1,3,0.04393607137318414
28/02/15,AZ Alkmaar,Willem II,2,0,0,2,0.22863225961133274
28/02/15,Cambuur,Heracles,1,0,0,1,0.3217778652069627
28/02/15,Twente,NAC Breda,1,1,1,2,0.37738561996028497
28/02/15,Vitesse,Zwolle,2,1,1,3,0.09394511967067995
01/03/15,Excelsior,Heerenveen,3,0,0,3,0.35975047882119565
01/03/15,Groningen,Den Haag,1,1,1,2,0.38708677304379574
01/03/15,PSV Eindhoven,Ajax,1,3,1,4,0.30463906159106047
01/03/15,Utrecht,Feyenoord,0,0,0,0,0.40594192600513557
06/03/15,Willem II,Twente,2,2,1,4,0.2820314252140662
07/03/15,Den Haag,Heerenveen,0,1,0,1,0.4024600817575265
