Date,HomeTeam,AwayTeam,FTHG,FTAG,HA_Scored,Note
14/12/13,Augsburg,Braunschweig,4,1,1,0.28906319191148194
14/12/13,Bayern Munich,Hamburg,3,1,1,0.39488057600307164
14/12/13,Hannover,Nurnberg,3,3,1,0.5480263295960633
14/12/13,Hoffenheim,Dortmund,2,2,1,0.6940135960664005
14/12/13,Mainz,M'gladbach,0,0,0,0.41737065685948904
14/12/13,Wolfsburg,Stuttgart,3,1,1,0.5222031545348514
15/12/13,Leverkusen,Ein Frankfurt,0,1,0,0.38573380056028994
15/12/13,Schalke 04,Freiburg,2,0,0,0.36140826474565685
20/12/13,Ein Frankfurt,Augsburg,1,1,1,0.48575701971077195
21/12/13,Braunschweig,Hoffenheim,1,0,0,0.3852918231531131
21/12/13,Dortmund,Hertha,1,2,1,0.407830297628065
21/12/13,Freiburg,Hannover,2,1,1,0.4421041215565814
21/12/13,Hamburg,Mainz,2,3,1,0.5558636900854368
21/12/13,Nurnberg,Schalke 04,0,0,0,0.43437758357550815
21/12/13,Werder Bremen,Leverkusen,1,0,0,0.34586233266724864
22/12/13,M'gladbach,Wolfsburg,2,2,1,0.4977355530790096
24/01/14,M'gladbach,Bayern Munich,0,2,0,0.3384859439598636
25/01/14,Dortmund,Augsburg,2,2,1,0.4788590034920893
25/01/14,Ein Frankfurt,Hertha,1,0,0,0.39373551841407095
25/01/14,Freiburg,Leverkusen,3,2,1,0.3314692931649643
25/01/14,Nurnberg,Hoffenheim,4,0,0,0.5006510160624736
25/01/14,Stuttgart,Mainz,1,2,1,0.6436938463600901
25/01/14,Wolfsburg,Hannover,1,3,1,0.5911476307945072
26/01/14,Hamburg,Schalke 04,0,3,0,0.396266022253723
26/01/14,Werder Bremen,Braunschweig,0,0,0,0.2469119452349692
29/01/14,Stuttgart,Bayern Munich,1,2,1,0.47579149776396407
31/01/14,Braunschweig,Dortmund,1,2,1,0.4176644231046689
01/02/14,Augsburg,Werder Bremen,3,1,1,0.5112970849751924
01/02/14,Hannover,M'gladbach,3,1,1,0.48791684962725335
01/02/14,Hoffenheim,Hamburg,3,0,0,0.5183824549849443
01/02/14,Leverkusen,Stuttgart,2,1,1,0.4793498381909797
01/02/14,Mainz,Freiburg,2,0,0,0.3588786822234264
01/02/14,Schalke 04,Wolfsburg,2,1,1,0.5295815093228742
02/02/14,Bayern Munich,Ein Frankfurt,5,0,0,0.3086060637353481
02/02/14,Hertha,Nurnberg,1,3,1,0.4166456542976247
07/02/14,M'gladbach,Leverkusen,0,1,0,0.31407468576351605
08/02/14,Ein Frankfurt,Braunschweig,3,0,0,0.26969570724937336
08/02/14,Freiburg,Hoffenheim,1,1,1,0.46778993659894286
08/02/14,Hamburg,Hertha,0,3,0,0.3227084406229659
08/02/14,Nurnberg,Bayern Munich,0,2,0,0.32119336862324666
08/02/14,Werder Bremen,Dortmund,1,5,1,0.5776442655208751
08/02/14,Wolfsburg,Mainz,3,0,0,0.5715203801168618
09/02/14,Schalke 04,Hannover,2,0,0,0.45579152595487715
09/02/14,Stuttgart,Augsburg,1,4,1,0.5965835542710164
14/02/14,Mainz,Hannover,2,0,0,0.43423427063234954
15/02/14,Bayern Munich,Freiburg,4,0,0,0.24767656865408152
15/02/14,Braunschweig,Hamburg,4,2,1,0.32275247193902984
15/02/14,Dortmund,Ein Frankfurt,4,0,0,0.3849040928720239
15/02/14,Hoffenheim,Stuttgart,4,1,1,0.6564018642696494
15/02/14,Leverkusen,Schalke 04,1,2,1,0.40406078775318754
15/02/14,Werder Bremen,M'gladbach,1,1,1,0.4343241024827148
16/02/14,Augsburg,Nurnberg,0,1,0,0.47637174169229923
16/02/14,Hertha,Wolfsburg,1,2,1,0.46599146323428625
21/02/14,Schalke 04,Mainz,0,0,0,0.38698613181643216
22/02/14,Freiburg,Augsburg,2,4,1,0.48362440518734073
22/02/14,Hamburg,Dortmund,3,0,0,0.4465668927246103
22/02/14,M'gladbach,Hoffenheim,2,2,1,0.4952532098507756
22/02/14,Nurnberg,Braunschweig,2,1,1,0.3119013544227953
22/02/14,Stuttgart,Hertha,1,2,1,0.5689338598577398
22/02/14,Wolfsburg,Leverkusen,3,1,1,0.48273159514301955
23/02/14,Ein Frankfurt,Werder Bremen,0,0,0,0.39034337315390844
23/02/14,Hannover,Bayern Munich,0,4,0,0.33641615274464465
28/02/14,Hertha,Freiburg,0,0,0,0.30451139351619866
01/03/14,Augsburg,Hannover,1,1,1,0.5241644089311772
01/03/14,Bayern Munich,Schalke 04,5,1,1,0.3209708711393305
01/03/14,Braunschweig,M'gladbach,1,1,1,0.388966574952846
01/03/14,Dortmund,Nurnberg,3,0,0,0.4067082890556228
01/03/14,Leverkusen,Mainz,0,1,0,0.3866896522666766
01/03/14,Werder Bremen,Hamburg,1,0,0,0.3539154711222391
02/03/14,Ein Frankfurt,Stuttgart,2,1,1,0.5375662454781244
02/03/14,Hoffenheim,Wolfsburg,6,2,1,0.650856402373128
08/03/14,Hamburg,Ein Frankfurt,1,1,1,0.2994922038628106
08/03/14,Hannover,Leverkusen,1,1,1,0.45285719777075256
08/03/14,M'gladbach,Augsburg,1,2,1,0.559983634027543
08/03/14,Nurnberg,Werder Bremen,0,2,0,0.3480792712406767
08/03/14,Schalke 04,Hoffenheim,4,0,0,0.4179176100131164
08/03/14,Stuttgart,Braunschweig,2,2,1,0.5700873176683187
08/03/14,Wolfsburg,Bayern Munich,1,6,1,0.46793156287925075
09/03/14,Freiburg,Dortmund,0,1,0,0.41404487543651114
09/03/14,Mainz,Hertha,1,1,1,0.3622580315373831
14/03/14,Augsburg,Schalke 04,1,2,1,0.5236811131541286
15/03/14,Bayern Munich,Leverkusen,2,1,1,0.3898504772697887
15/03/14,Braunschweig,Wolfsburg,1,1,1,0.5726440929938743
15/03/14,Dortmund,M'gladbach,1,2,1,0.4971877389955901
15/03/14,Hertha,Hannover,0,3,0,0.3805005654830113
15/03/14,Hoffenheim,Mainz,2,4,1,0.5097936904470574
15/03/14,Werder Bremen,Stuttgart,1,1,1,0.6099654542874604
16/03/14,Ein Frankfurt,Freiburg,1,4,1,0.33564572740787046
16/03/14,Hamburg,Nurnberg,2,1,1,0.37873559841452964
21/03/14,Freiburg,Werder Bremen,3,1,1,0.4570642271717535
22/03/14,Hannover,Dortmund,0,3,0,0.3922262490372199
22/03/14,Mainz,Bayern Munich,0,2,0,0.2935200156754656
22/03/14,M'gladbach,Hertha,3,0,0,0.40181107295135476
22/03/14,Schalke 04,Braunschweig,3,1,1,0.40585245891698984
22/03/14,Stuttgart,Hamburg,1,0,0,0.5371936680122467
22/03/14,Wolfsburg,Augsburg,1,1,1,0.684898145155838
23/03/14,Leverkusen,Hoffenheim,2,3,1,0.5444823042280104
23/03/14,Nurnberg,Ein Frankfurt,2,5,1,0.37162786130542436
25/03/14,Braunschweig,Mainz,3,1,1,0.4729240316453144
25/03/14,Dortmund,Schalke 04,0,0,0,0.3603882537927616
25/03/14,Hertha,Bayern Munich,1,3,1,0.3424163725782752
25/03/14,Werder Bremen,Wolfsburg,1,3,1,0.6239104602900383
26/03/14,Augsburg,Leverkusen,1,3,1,0.6115046733331557
26/03/14,Ein Frankfurt,M'gladbach,1,0,0,0.4293311364652449
26/03/14,Hamburg,Freiburg,1,1,1,0.3771348667617793
26/03/14,Hoffenheim,Hannover,3,1,1,0.5430025003958404
26/03/14,Nurnberg,Stuttgart,2,0,0,0.48922342233314997
28/03/14,Schalke 04,Hertha,2,0,0,0.32205200133286316
29/03/14,Bayern Munich,Hoffenheim,3,3,1,0.5288315668492156
29/03/14,Freiburg,Nurnberg,3,2,1,0.4791204130893051
29/03/14,Leverkusen,Braunschweig,1,1,1,0.5613821467635236
29/03/14,Mainz,Augsburg,3,0,0,0.4670555674978205
29/03/14,Stuttgart,Dortmund,2,3,1,0.5342045523289938
29/03/14,Wolfsburg,Ein Frankfurt,2,1,1,0.5843662089438109
30/03/14,Hannover,Werder Bremen,1,2,1,0.4820713814382104
30/03/14,M'gladbach,Hamburg,3,1,1,0.45718395041895266
04/04/14,Hamburg,Leverkusen,2,1,1,0.5439741222909209
05/04/14,Augsburg,Bayern Munich,1,0,0,0.46991774090404037
05/04/14,Dortmund,Wolfsburg,2,1,1,0.5912503860079937
05/04/14,Ein Frankfurt,Mainz,2,0,0,0.3818044790464925
05/04/14,Nurnberg,M'gladbach,0,2,0,0.3820269309289912
05/04/14,Stuttgart,Freiburg,2,0,0,0.47555522331087585
05/04/14,Werder Bremen,Schalke 04,1,1,1,0.48343020890616895
06/04/14,Braunschweig,Hannover,3,0,0,0.4484767325024199
06/04/14,Hertha,Hoffenheim,1,1,1,0.5164010207272403
11/04/14,Schalke 04,Ein Frankfurt,2,0,0,0.34191921954257676
12/04/14,Bayern Munich,Dortmund,0,3,0,0.3693832700358606
12/04/14,Freiburg,Braunschweig,2,0,0,0.45138308727180676
12/04/14,Hannover,Hamburg,2,1,1,0.5011747669905714
12/04/14,Mainz,Werder Bremen,3,0,0,0.37751115413332315
12/04/14,M'gladbach,Stuttgart,1,1,1,0.5458532770835309
12/04/14,Wolfsburg,Nurnberg,4,1,1,0.6414233550576197
13/04/14,Hoffenheim,Augsburg,2,0,0,0.5714944584190911
13/04/14,Leverkusen,Hertha,2,1,1,0.538720229025822
17/04/14,Ein Frankfurt,Hannover,2,3,1,0.4386666057414619
19/04/14,Augsburg,Hertha,0,0,0,0.39934913204242195
19/04/14,Braunschweig,Bayern Munich,0,2,0,0.35937538875367425
19/04/14,Dortmund,Mainz,4,2,1,0.39597541341971165
19/04/14,Freiburg,M'gladbach,4,2,1,0.48659993026665216
19/04/14,Hamburg,Wolfsburg,1,3,1,0.7169163315375773
19/04/14,Werder Bremen,Hoffenheim,3,1,1,0.6037571830469687
20/04/14,Nurnberg,Leverkusen,1,4,1,0.5521464373425771
20/04/14,Stuttgart,Schalke 04,3,1,1,0.5156381472950411
25/04/14,Hannover,Stuttgart,0,0,0,0.4973931009361626
26/04/14,Bayern Munich,Werder Bremen,5,2,1,0.4721405234820768
26/04/14,Hertha,Braunschweig,2,0,0,0.33229763369510185
26/04/14,Hoffenheim,Ein Frankfurt,0,0,0,0.4733310141119422
26/04/14,Leverkusen,Dortmund,2,2,1,0.574182695116957
26/04/14,Mainz,Nurnberg,2,0,0,0.34352083447206816
26/04/14,Wolfsburg,Freiburg,2,2,1,0.6300711659109629
27/04/14,Augsburg,Hamburg,3,1,1,0.5147814316946835
27/04/14,Schalke 04,M'gladbach,0,1,0,0.36188656592759194
03/05/14,Braunschweig,Augsburg,0,1,0,0.34507586429628545
03/05/14,Dortmund,Hoffenheim,3,2,1,0.5822045225195742
03/05/14,Ein Frankfurt,Leverkusen,0,2,0,0.4689489139556222
03/05/14,Freiburg,Schalke 04,0,2,0,0.386276645181688
03/05/14,Hamburg,Bayern Munich,1,4,1,0.5127687814024922
03/05/14,M'gladbach,Mainz,3,1,1,0.4441809495115718
03/05/14,Nurnberg,Hannover,0,2,0,0.3670177075466236
03/05/14,Stuttgart,Wolfsburg,1,2,1,0.7262975610819687
03/05/14,Werder Bremen,Hertha,2,0,0,0.42027957773029545
10/05/14,Augsburg,Ein Frankfurt,2,1,1,0.38200478507368085
10/05/14,Bayern Munich,Stuttgart,1,0,0,0.41370496848744936
10/05/14,Hannover,Freiburg,3,2,1,0.43999155756430697
10/05/14,Hertha,Dortmund,0,4,0,0.35096054397028675
10/05/14,Hoffenheim,Braunschweig,3,1,1,0.4892261951409571
10/05/14,Leverkusen,Werder Bremen,2,1,1,0.6370823379461228
10/05/14,Mainz,Hamburg,3,2,1,0.48970274544580045
10/05/14,Schalke 04,Nurnberg,4,1,1,0.39668205579537197
10/05/14,Wolfsburg,M'gladbach,3,1,1,0.6709339365922837
22/08/14,Bayern Munich,Wolfsburg,2,1,1,0.631201159876015
23/08/14,Dortmund,Leverkusen,0,2,0,0.4777378989363916
23/08/14,Ein Frankfurt,Freiburg,1,0,0,0.3369260072982615
23/08/14,FC Koln,Hamburg,0,0,0,0.3082557788770673
23/08/14,Hannover,Schalke 04,2,1,1,0.45912541155149283
23/08/14,Hertha,Werder Bremen,2,2,1,0.4471596192967765
23/08/14,Hoffenheim,Augsburg,2,0,0,0.44057008234983636
24/08/14,M'gladbach,Stuttgart,1,1,1,0.5269753449395501
24/08/14,Paderborn,Mainz,2,2,1,0.24845146640378424
29/08/14,Augsburg,Dortmund,2,3,1,0.4360055983326795
30/08/14,Hamburg,Paderborn,0,3,0,0.30513399790130585
30/08/14,Leverkusen,Hertha,4,2,1,0.4954506357169401
30/08/14,Schalke 04,Bayern Munich,1,1,1,0.3917046900927894
30/08/14,Stuttgart,FC Koln,0,2,0,0.25283012652303766
30/08/14,Werder Bremen,Hoffenheim,1,1,1,0.606775155202046
30/08/14,Wolfsburg,Ein Frankfurt,2,2,1,0.6282698847961024
31/08/14,Freiburg,M'gladbach,0,0,0,0.42866701138540636
31/08/14,Mainz,Hannover,0,0,0,0.3714144908738436
12/09/14,Leverkusen,Werder Bremen,3,3,1,0.651866940624307
13/09/14,Bayern Munich,Stuttgart,2,0,0,0.40914915787840817
13/09/14,Dortmund,Freiburg,3,1,1,0.4560751534135965
13/09/14,Hertha,Mainz,1,3,1,0.42832934217749963
13/09/14,Hoffenheim,Wolfsburg,1,1,1,0.7513007377418026
13/09/14,M'gladbach,Schalke 04,4,1,1,0.5615281111380708
13/09/14,Paderborn,FC Koln,0,0,0,0.020990287499220803
14/09/14,Ein Frankfurt,Augsburg,0,1,0,0.32134936298016226
14/09/14,Hannover,Hamburg,2,0,0,0.45104477771918783
19/09/14,Freiburg,Hertha,2,2,1,0.425963954960944
20/09/14,Augsburg,Werder Bremen,4,2,1,0.584537721210517
20/09/14,Hamburg,Bayern Munich,0,0,0,0.4023153991726935
20/09/14,Mainz,Dortmund,2,0,0,0.3762616381360984
20/09/14,Paderborn,Hannover,2,0,0,0.1733280362451558
20/09/14,Schalke 04,Ein Frankfurt,2,2,1,0.4193088760601448
20/09/14,Stuttgart,Hoffenheim,0,2,0,0.4790687855042498
21/09/14,FC Koln,M'gladbach,0,0,0,0.21706407922292825
21/09/14,Wolfsburg,Leverkusen,4,1,1,0.7573372576795354
23/09/14,Bayern Munich,Paderborn,4,0,0,0.17585723386344504
23/09/14,Ein Frankfurt,Mainz,2,2,1,0.45785800588521297
23/09/14,Hoffenheim,Freiburg,3,3,1,0.5385384167520776
23/09/14,Werder Bremen,Schalke 04,0,3,0,0.5172545744713172
24/09/14,Dortmund,Stuttgart,2,2,1,0.4570517805974933
24/09/14,Hannover,FC Koln,1,0,0,0.1559694401947091
24/09/14,Hertha,Wolfsburg,1,0,0,0.5837303905060542
24/09/14,Leverkusen,Augsburg,1,0,0,0.46691637205804093
24/09/14,M'gladbach,Hamburg,1,0,0,0.4360601586108517
26/09/14,Mainz,Hoffenheim,0,0,0,0.4320229886751721
27/09/14,FC Koln,Bayern Munich,0,2,0,0.13687713753826844
27/09/14,Freiburg,Leverkusen,0,0,0,0.4726803768030855
27/09/14,Paderborn,M'gladbach,1,2,1,0.26125680762285064
27/09/14,Schalke 04,Dortmund,2,1,1,0.4994699002378094
27/09/14,Stuttgart,Hannover,1,0,0,0.3036958309957477
27/09/14,Wolfsburg,Werder Bremen,2,1,1,0.7626400495313823
28/09/14,Augsburg,Hertha,1,0,0,0.37627776589331663
28/09/14,Hamburg,Ein Frankfurt,1,2,1,0.4385747839085875
03/10/14,Hertha,Stuttgart,3,2,1,0.4265102558218138
04/10/14,Bayern Munich,Hannover,4,0,0,0.2293550738510593
04/10/14,Dortmund,Hamburg,0,1,0,0.3834850716716248
04/10/14,Ein Frankfurt,FC Koln,3,2,1,0.2309136842969643
04/10/14,Hoffenheim,Schalke 04,2,1,1,0.5534691519213799
04/10/14,Leverkusen,Paderborn,2,2,1,0.358245750143261
04/10/14,Werder Bremen,Freiburg,1,1,1,0.5487647549516584
05/10/14,M'gladbach,Mainz,1,1,1,0.510983482263667
05/10/14,Wolfsburg,Augsburg,1,0,0,0.49192146107566126
18/10/14,Bayern Munich,Werder Bremen,6,0,0,0.39976711371662893
18/10/14,FC Koln,Dortmund,2,1,1,0.2883500051399139
18/10/14,Freiburg,Wolfsburg,1,2,1,0.6069224296245675
18/10/14,Hannover,M'gladbach,0,3,0,0.3087974818098379
18/10/14,Mainz,Augsburg,2,1,1,0.33462603146256187
18/10/14,Schalke 04,Hertha,2,0,0,0.42086907689667213
18/10/14,Stuttgart,Leverkusen,3,3,1,0.4777734588397178
19/10/14,Hamburg,Hoffenheim,1,1,1,0.4971193705457547
19/10/14,Paderborn,Ein Frankfurt,3,1,1,0.3760739992220071
24/10/14,Werder Bremen,FC Koln,0,1,0,0.28855028603979044
25/10/14,Augsburg,Freiburg,2,0,0,0.39443314381317146
25/10/14,Dortmund,Hannover,0,1,0,0.28175118714553554
25/10/14,Ein Frankfurt,Stuttgart,4,5,1,0.5122432882100688
25/10/14,Hertha,Hamburg,3,0,0,0.3209796334959331
25/10/14,Hoffenheim,Paderborn,1,0,0,0.3350089882711929
25/10/14,Leverkusen,Schalke 04,1,0,0,0.5143793734875057
26/10/14,M'gladbach,Bayern Munich,0,0,0,0.3066290478035574
26/10/14,Wolfsburg,Mainz,3,0,0,0.5512955907469712
31/10/14,Schalke 04,Augsburg,1,0,0,0.31881202728630675
01/11/14,Bayern Munich,Dortmund,2,1,1,0.34961460840862163
01/11/14,Hamburg,Leverkusen,1,0,0,0.36698732673657875
01/11/14,Hannover,Ein Frankfurt,1,0,0,0.3575452729648022
01/11/14,Mainz,Werder Bremen,1,2,1,0.47865141064277084
01/11/14,Stuttgart,Wolfsburg,0,4,0,0.4952194202697393
02/11/14,FC Koln,Freiburg,0,1,0,0.24798544785297266
02/11/14,M'gladbach,Hoffenheim,3,1,1,0.5015630687200241
02/11/14,Paderborn,Hertha,3,1,1,0.3092710106407084
07/11/14,Hertha,Hannover,0,2,0,0.20772746506731413
08/11/14,Augsburg,Paderborn,3,0,0,0.22666857332499846
08/11/14,Ein Frankfurt,Bayern Munich,0,4,0,0.34051654834922523
08/11/14,Freiburg,Schalke 04,2,0,0,0.36230066932522526
08/11/14,Hoffenheim,FC Koln,3,4,1,0.37101316188472017
08/11/14,Leverkusen,Mainz,0,0,0,0.4338843197817643
08/11/14,Werder Bremen,Stuttgart,2,0,0,0.42862884147867486
09/11/14,Dortmund,M'gladbach,1,0,0,0.3797240442557913
09/11/14,Wolfsburg,Hamburg,2,0,0,0.36598114253348785
22/11/14,Bayern Munich,Hoffenheim,4,0,0,0.34047730221666933
22/11/14,FC Koln,Hertha,1,2,1,0.27763006356660724
22/11/14,Hannover,Leverkusen,1,3,1,0.308042372260308
22/11/14,Mainz,Freiburg,2,2,1,0.41580672468364677
22/11/14,M'gladbach,Ein Frankfurt,1,3,1,0.5049101461668497
22/11/14,Paderborn,Dortmund,2,2,1,0.397490406725338
22/11/14,Schalke 04,Wolfsburg,3,2,1,0.4685861712397796
23/11/14,Hamburg,Werder Bremen,2,0,0,0.3720577805509728
23/11/14,Stuttgart,Augsburg,0,1,0,0.26697848880150804
28/11/14,Freiburg,Stuttgart,1,4,1,0.4413247648622355
29/11/14,Augsburg,Hamburg,3,1,1,0.27525795051379714
29/11/14,Hertha,Bayern Munich,0,1,0,0.22565089768607227
29/11/14,Hoffenheim,Hannover,4,3,1,0.39519509605511727
29/11/14,Leverkusen,FC Koln,5,1,1,0.35838880265718054
29/11/14,Schalke 04,Mainz,4,1,1,0.47520983913387527
29/11/14,Werder Bremen,Paderborn,4,0,0,0.27931286793852594
30/11/14,Ein Frankfurt,Dortmund,2,0,0,0.434281199022829
30/11/14,Wolfsburg,M'gladbach,1,0,0,0.36799996039283644
05/12/14,Dortmund,Hoffenheim,1,0,0,0.40582228430465905
06/12/14,Bayern Munich,Leverkusen,1,0,0,0.2688059266790709
06/12/14,FC Koln,Augsburg,1,2,1,0.2802966938284409
06/12/14,Hannover,Wolfsburg,1,3,1,0.40185596331280693
06/12/14,M'gladbach,Hertha,3,2,1,0.40591889233260803
06/12/14,Paderborn,Freiburg,1,1,1,0.4010517441926603
06/12/14,Stuttgart,Schalke 04,0,4,0,0.3285824415131906
07/12/14,Ein Frankfurt,Werder Bremen,5,2,1,0.4507078694462803
07/12/14,Hamburg,Mainz,2,1,1,0.4486227649698431
12/12/14,Hoffenheim,Ein Frankfurt,3,2,1,0.542533902547002
13/12/14,Augsburg,Bayern Munich,0,4,0,0.19831137798200552
13/12/14,Freiburg,Hamburg,0,0,0,0.31015839849786886
13/12/14,Hertha,Dortmund,1,0,0,0.3301534285329544
13/12/14,Mainz,Stuttgart,1,1,1,0.4722477315881487
13/12/14,Schalke 04,FC Koln,1,2,1,0.3805942487600854
13/12/14,Werder Bremen,Hannover,3,3,1,0.3549008601540652
14/12/14,Leverkusen,M'gladbach,1,1,1,0.4261599417899552
14/12/14,Wolfsburg,Paderborn,1,1,1,0.3764460466617242
16/12/14,Bayern Munich,Freiburg,2,0,0,0.24881353600594058
16/12/14,FC Koln,Mainz,0,0,0,0.4061820417028056
16/12/14,Hamburg,Stuttgart,0,1,0,0.3171878784414764
16/12/14,Hannover,Augsburg,2,0,0,0.2649961773884854
17/12/14,Dortmund,Wolfsburg,2,2,1,0.4631651248543575
17/12/14,Ein Frankfurt,Hertha,4,4,1,0.4604470534709656
17/12/14,Hoffenheim,Leverkusen,0,1,0,0.44592966125562983
17/12/14,M'gladbach,Werder Bremen,4,1,1,0.5200691958303021
17/12/14,Paderborn,Schalke 04,1,2,1,0.42010314009430627
19/12/14,Mainz,Bayern Munich,1,2,1,0.3333620101740699
20/12/14,Augsburg,M'gladbach,2,1,1,0.36837644880599546
20/12/14,Leverkusen,Ein Frankfurt,1,1,1,0.5275862241938405
20/12/14,Schalke 04,Hamburg,0,0,0,0.31539986546628057
20/12/14,Stuttgart,Paderborn,0,0,0,0.2717497916057414
20/12/14,Werder Bremen,Dortmund,2,1,1,0.43586706913949474
20/12/14,Wolfsburg,FC Koln,2,1,1,0.4737615468003146
21/12/14,Freiburg,Hannover,2,2,1,0.3870240115538697
21/12/14,Hertha,Hoffenheim,0,5,0,0.33856721683051494
30/01/15,Wolfsburg,Bayern Munich,4,1,1,0.3910883322637318
31/01/15,Freiburg,Ein Frankfurt,4,1,1,0.5478741297522354
31/01/15,Hamburg,FC Koln,0,2,0,0.2956826291165785
31/01/15,Leverkusen,Dortmund,0,0,0,0.38948819764330667
31/01/15,Mainz,Paderborn,5,0,0,0.36983745328759343
31/01/15,Schalke 04,Hannover,1,0,0,0.3589783810610059
31/01/15,Stuttgart,M'gladbach,0,1,0,0.3340536927645273
01/02/15,Augsburg,Hoffenheim,3,1,1,0.3743593310141986
01/02/15,Werder Bremen,Hertha,2,0,0,0.3802395086392634
03/02/15,Bayern Munich,Schalke 04,1,1,1,0.31720104737247967
03/02/15,Ein Frankfurt,Wolfsburg,1,1,1,0.6271802822360693
03/02/15,Hannover,Mainz,1,1,1,0.4668163836927897
03/02/15,M'gladbach,Freiburg,1,0,0,0.439491212354235
04/02/15,Dortmund,Augsburg,0,1,0,0.286734008856282
04/02/15,FC Koln,Stuttgart,0,0,0,0.28481552533526666
04/02/15,Hertha,Leverkusen,0,1,0,0.27054668530816084
04/02/15,Hoffenheim,Werder Bremen,1,2,1,0.5366129589598572
04/02/15,Paderborn,Hamburg,0,3,0,0.26530615899254173
06/02/15,Schalke 04,M'gladbach,1,0,0,0.36033074582716684
07/02/15,FC Koln,Paderborn,0,0,0,0.25133855313205034
07/02/15,Freiburg,Dortmund,0,3,0,0.32856578409975623
07/02/15,Hamburg,Hannover,2,1,1,0.3398652539787974
07/02/15,Mainz,Hertha,0,2,0,0.354924204883302
07/02/15,Stuttgart,Bayern Munich,0,2,0,0.2072836719156216
07/02/15,Wolfsburg,Hoffenheim,3,0,0,0.47544586800174016
08/02/15,Augsburg,Ein Frankfurt,2,2,1,0.5498978307551914
08/02/15,Werder Bremen,Leverkusen,2,1,1,0.4377211612045775
13/02/15,Dortmund,Mainz,4,2,1,0.4287553088917134
14/02/15,Bayern Munich,Hamburg,8,0,0,0.19663306827169785
14/02/15,Ein Frankfurt,Schalke 04,1,0,0,0.4583549838216413
14/02/15,Hoffenheim,Stuttgart,2,1,1,0.4080332675375803
14/02/15,Leverkusen,Wolfsburg,4,5,1,0.5883295039703349
14/02/15,M'gladbach,FC Koln,1,0,0,0.3400398714424998
14/02/15,Werder Bremen,Augsburg,3,2,1,0.4531616522332891
15/02/15,Hannover,Paderborn,1,2,1,0.3725744981034805
15/02/15,Hertha,Freiburg,0,2,0,0.25610097441714813
20/02/15,Stuttgart,Dortmund,2,3,1,0.31614656185774204
21/02/15,Augsburg,Leverkusen,2,2,1,0.46866041219727683
21/02/15,FC Koln,Hannover,1,1,1,0.3723211336564427
21/02/15,Freiburg,Hoffenheim,1,1,1,0.42219150708078046
21/02/15,Mainz,Ein Frankfurt,3,1,1,0.5899749118908242
21/02/15,Paderborn,Bayern Munich,0,6,0,0.24967944971106423
21/02/15,Schalke 04,Werder Bremen,1,1,1,0.5014952605277366
22/02/15,Hamburg,M'gladbach,1,1,1,0.3194593239921931
22/02/15,Wolfsburg,Hertha,2,1,1,0.4597452847648698
27/02/15,Bayern Munich,FC Koln,4,1,1,0.2958585934955188
28/02/15,Dortmund,Schalke 04,3,0,0,0.3058592577825649
28/02/15,Ein Frankfurt,Hamburg,2,1,1,0.43114497718391537
28/02/15,Hannover,Stuttgart,1,1,1,0.45165235023775396
28/02/15,Hertha,Augsburg,1,0,0,0.28207969288471296
28/02/15,Hoffenheim,Mainz,2,0,0,0.4625221009301972
28/02/15,Leverkusen,Freiburg,1,0,0,0.364665248739461
01/03/15,M'gladbach,Paderborn,2,0,0,0.2734935689804649
01/03/15,Werder Bremen,Wolfsburg,3,5,1,0.6826064907377966
06/03/15,Stuttgart,Hertha,0,0,0,0.24209738495147903
07/03/15,Augsburg,Wolfsburg,1,0,0,0.5310227493501003
07/03/15,Freiburg,Werder Bremen,0,1,0,0.4530249714842295
07/03/15,Hamburg,Dortmund,0,0,0,0.27847645010195665
07/03/15,Hannover,Bayern Munich,1,3,1,0.44214864489280775
07/03/15,Mainz,M'gladbach,2,2,1,0.41783195038898713
07/03/15,Schalke 04,Hoffenheim,3,1,1,0.4326746327296859
08/03/15,FC Koln,Ein Frankfurt,4,2,1,0.5216770804200218
08/03/15,Paderborn,Leverkusen,0,3,0,0.2917055137680327
13/03/15,Leverkusen,Stuttgart,4,0,0,0.3325839596721849
14/03/15,Augsburg,Mainz,0,2,0,0.3925508320660428
14/03/15,Dortmund,FC Koln,0,0,0,0.28901169211328653
14/03/15,Ein Frankfurt,Paderborn,4,0,0,0.35396338143164374
14/03/15,Hertha,Schalke 04,2,2,1,0.3080459143326417
14/03/15,Hoffenheim,Hamburg,3,0,0,0.3308151358821664
14/03/15,Werder Bremen,Bayern Munich,0,4,0,0.3896646996842895
15/03/15,M'gladbach,Hannover,2,0,0,0.4030198950331554
15/03/15,Wolfsburg,Freiburg,3,0,0,0.3748006207180101
20/03/15,Hamburg,Hertha,0,1,0,0.2412240397413146
21/03/15,FC Koln,Werder Bremen,1,1,1,0.4799454993811294
21/03/15,Freiburg,Augsburg,2,0,0,0.27223640446539443
21/03/15,Hannover,Dortmund,2,3,1,0.46199282340393544
21/03/15,Paderborn,Hoffenheim,0,0,0,0.27747756776154464
21/03/15,Schalke 04,Leverkusen,0,1,0,0.33840901129329015
21/03/15,Stuttgart,Ein Frankfurt,3,1,1,0.512277358561501
22/03/15,Bayern Munich,M'gladbach,0,2,0,0.26495870339903915
22/03/15,Mainz,Wolfsburg,1,1,1,0.5477502881346001
